0.00000000,0.00000000
0.00001042,0.06542418
0.00002084,0.13056803
0.00003126,0.19515240
0.00004168,0.25890056
0.00005210,0.32153935
0.00006252,0.38280038
0.00007294,0.44242113
0.00008336,0.50014616
0.00009378,0.55572810
0.00010420,0.60892879
0.00011462,0.65952027
0.00012504,0.70728577
0.00013546,0.75202061
0.00014588,0.79353311
0.00015630,0.83164538
0.00016672,0.86619413
0.00017714,0.89703131
0.00018756,0.92402479
0.00019798,0.94705890
0.00020840,0.96603495
0.00021882,0.98087162
0.00022924,0.99150534
0.00023966,0.99789054
0.00025008,0.99999987
0.00026050,0.99782429
0.00027092,0.99137312
0.00028134,0.98067399
0.00029176,0.96577277
0.00030218,0.94673329
0.00031260,0.92363714
0.00032302,0.89658329
0.00033344,0.86568765
0.00034386,0.83108262
0.00035428,0.79291647
0.00036470,0.75135274
0.00037512,0.70656953
0.00038554,0.65875874
0.00039596,0.60812521
0.00040638,0.55488592
0.00041680,0.49926900
0.00042722,0.44151275
0.00043764,0.38186465
0.00044806,0.32058030
0.00045848,0.25792229
0.00046890,0.19415911
0.00047932,0.12956397
0.00048974,0.06441366
0.00050016,-0.00101266
0.00051058,-0.06643464
0.00052100,-0.13157195
0.00053142,-0.19614548
0.00054184,-0.25987855
0.00055226,-0.32249807
0.00056268,-0.38373570
0.00057310,-0.44332907
0.00058352,-0.50102280
0.00059394,-0.55656970
0.00060436,-0.60973174
0.00061478,-0.66028114
0.00062520,-0.70800129
0.00063562,-0.75268771
0.00064604,-0.79414893
0.00065646,-0.83220729
0.00066688,-0.86669972
0.00067730,-0.89747841
0.00068772,-0.92441149
0.00069814,-0.94738354
0.00070856,-0.96629613
0.00071898,-0.98106823
0.00072940,-0.99163654
0.00073982,-0.99795577
0.00075024,-0.99999885
0.00076066,-0.99775701
0.00077108,-0.99123988
0.00078150,-0.98047537
0.00079192,-0.96550960
0.00080234,-0.94640671
0.00081276,-0.92324855
0.00082318,-0.89613435
0.00083360,-0.86518029
0.00084402,-0.83051901
0.00085444,-0.79229902
0.00086486,-0.75068410
0.00087528,-0.70585257
0.00088570,-0.65799652
0.00089612,-0.60732101
0.00090654,-0.55404318
0.00091696,-0.49839133
0.00092738,-0.44060391
0.00093780,-0.38092854
0.00094822,-0.31962093
0.00095864,-0.25694377
0.00096906,-0.19316562
0.00097948,-0.12855978
0.00098990,-0.06340307
0.00100032,0.00202532
0.00101074,0.06744502
0.00102116,0.13257573
0.00103158,0.19713837
0.00104200,0.26085629
0.00105242,0.32345645
0.00106284,0.38467064
0.00107326,0.44423655
0.00108368,0.50189894
0.00109410,0.55741073
0.00110452,0.61053407
0.00111494,0.66104133
0.00112536,0.70871607
0.00113578,0.75335404
0.00114620,0.79476394
0.00115662,0.83276835
0.00116704,0.86720442
0.00117746,0.89792459
0.00118788,0.92479724
0.00119830,0.94770721
0.00120872,0.96655633
0.00121914,0.98126384
0.00122956,0.99176673
0.00123998,0.99801998
0.00125040,0.99999680
0.00126082,0.99768871
0.00127124,0.99110562
0.00128166,0.98027573
0.00129208,0.96524544
0.00130250,0.94607916
0.00131292,0.92285901
0.00132334,0.89568449
0.00133376,0.86467204
0.00134418,0.82995454
0.00135460,0.79168076
0.00136502,0.75001470
0.00137544,0.70513488
0.00138586,0.65723363
0.00139628,0.60651619
0.00140670,0.55319987
0.00141712,0.49751315
0.00142754,0.43969462
